start,stop
1620648906567720,1620648906568792
1620648906568395,1620648906569758
1620648906568793,1620648906569960
1620648906569759,1620648906571000
1620648906569962,1620648906571070
1620648906571002,1620648906572107
1620648906571071,1620648906572145
1620648906572146,1620648906573155
1620648906572108,1620648906573157
1620648906573597,1620648906574680
1620648906574553,1620648906575667
1620648906574682,1620648906575837
1620648906575668,1620648906576782
1620648906575838,1620648906576901
1620648906576784,1620648906577823
1620648906576902,1620648906577910
1620648906577823,1620648906578862
1620648906577911,1620648906578924
1620648906578862,1620648906579914
1620648906578924,1620648906579947
1620648906579915,1620648906580962
1620648906579948,1620648906580965
1620648906580966,1620648906581984
1620648906580963,1620648906582009
1620648906581985,1620648906583002
1620648906582010,1620648906583051
1620648906583003,1620648906584321
1620648906583052,1620648906584430
1620648906584326,1620648906585367
1620648906584432,1620648906585454
1620648906585369,1620648906586384
1620648906585455,1620648906586543
1620648906586385,1620648906587567
1620648906586544,1620648906587626
1620648906587569,1620648906588669
1620648906587627,1620648906588732
1620648906588670,1620648906589774
1620648906588732,1620648906589838
1620648906589775,1620648906590884
1620648906589839,1620648906591028
1620648906590884,1620648906592071
1620648906591029,1620648906592135
1620648906592072,1620648906593178
1620648906592136,1620648906593242
1620648906593179,1620648906594287
1620648906593243,1620648906594353
1620648906594290,1620648906595575
1620648906594354,1620648906595899
1620648906595576,1620648906597123
1620648906595900,1620648906597189
1620648906597124,1620648906598233
1620648906597190,1620648906598293
1620648906598234,1620648906599337
1620648906598294,1620648906599581
1620648906599338,1620648906600905
1620648906599582,1620648906601138
1620648906600906,1620648906602273
1620648906601139,1620648906602435
1620648906602277,1620648906603413
1620648906602436,1620648906603524
1620648906603414,1620648906604836
1620648906603526,1620648906604970
1620648906604839,1620648906606186
1620648906604972,1620648906606336
1620648906606337,1620648906607419
1620648906606187,1620648906607420
1620648906607420,1620648906608455
1620648906607421,1620648906608644
1620648906608456,1620648906609728
1620648906608645,1620648906609874
1620648906609876,1620648906610936
1620648906609729,1620648906610980
1620648906610937,1620648906611969
1620648906610981,1620648906612246
1620648906611969,1620648906613288
1620648906612247,1620648906613624
1620648906613289,1620648906614897
1620648906613627,1620648906614942
1620648906614899,1620648906616254
1620648906614944,1620648906616661
1620648906616259,1620648906617553
1620648906616666,1620648906618235
1620648906617554,1620648906618672
1620648906618236,1620648906619302
1620648906618673,1620648906619904
1620648906619303,1620648906620555
1620648906619905,1620648906621354
1620648906620556,1620648906621709
1620648906621355,1620648906622366
1620648906621710,1620648906622964
1620648906622367,1620648906623788
1620648906622965,1620648906624089
1620648906623790,1620648906624836
1620648906624089,1620648906625341
1620648906624837,1620648906626039
1620648906625342,1620648906626376
1620648906626040,1620648906627053
1620648906626376,1620648906627561
1620648906627054,1620648906628073
1620648906627561,1620648906628648
1620648906628074,1620648906629127
1620648906628651,1620648906629694
1620648906629128,1620648906630139
1620648906629695,1620648906630798
1620648906630140,1620648906631207
1620648906630799,1620648906631983
1620648906631208,1620648906632292
1620648906631983,1620648906633042
1620648906632293,1620648906633319
1620648906633780,1620648906635069
1620648906635071,1620648906636208
1620648906635452,1620648906636494
1620648906636208,1620648906637247
1620648906636495,1620648906637555
1620648906637247,1620648906638388
1620648906637556,1620648906638703
1620648906638389,1620648906639522
1620648906638704,1620648906639917
1620648906639523,1620648906640881
1620648906639919,1620648906641286
1620648906640882,1620648906642127
1620648906641288,1620648906642438
1620648906642128,1620648906643255
1620648906642440,1620648906643609
1620648906643256,1620648906644464
1620648906643611,1620648906644792
1620648906644465,1620648906645596
1620648906644793,1620648906645898
1620648906645597,1620648906646736
1620648906645899,1620648906647008
1620648906646737,1620648906647879
1620648906647009,1620648906648211
1620648906647881,1620648906649111
1620648906648212,1620648906649319
1620648906649113,1620648906650267
1620648906649320,1620648906650434
1620648906650268,1620648906651388
1620648906650434,1620648906651532
1620648906651390,1620648906652533
1620648906651533,1620648906652747
1620648906652535,1620648906653765
1620648906652748,1620648906653859
1620648906653766,1620648906654984
1620648906653860,1620648906655116
1620648906654987,1620648906656061
1620648906655118,1620648906656182
1620648906656062,1620648906657242
1620648906656183,1620648906657594
1620648906657243,1620648906658657
1620648906657594,1620648906658778
1620648906658658,1620648906659672
1620648906658778,1620648906659793
1620648906659673,1620648906660725
1620648906659794,1620648906661023
1620648906660727,1620648906662170
1620648906661024,1620648906662494
1620648906662170,1620648906663472
1620648906662495,1620648906663602
1620648906663474,1620648906664620
1620648906663603,1620648906664819
1620648906664622,1620648906665991
1620648906664821,1620648906666220
1620648906665992,1620648906667258
1620648906666221,1620648906667454
1620648906667262,1620648906668472
1620648906667455,1620648906668509
1620648906668473,1620648906669504
1620648906668510,1620648906669756
1620648906669505,1620648906670744
1620648906669756,1620648906671022
1620648906670745,1620648906671952
1620648906671025,1620648906672057
1620648906671953,1620648906672986
1620648906672058,1620648906673291
1620648906672987,1620648906674205
1620648906673291,1620648906674522
1620648906674205,1620648906675617
1620648906674526,1620648906675624
1620648906675618,1620648906676630
1620648906675625,1620648906676862
1620648906676631,1620648906677878
1620648906676863,1620648906678273
1620648906677879,1620648906679008
1620648906678273,1620648906679343
1620648906679009,1620648906680217
1620648906679345,1620648906680574
1620648906680218,1620648906681685
1620648906680575,1620648906681769
1620648906681685,1620648906682699
1620648906681770,1620648906682997
1620648906682998,1620648906684099
1620648906682699,1620648906684117
1620648906684100,1620648906685159
1620648906684118,1620648906685352
1620648906685160,1620648906686479
1620648906685354,1620648906686511
1620648906686480,1620648906687556
1620648906686512,1620648906687747
1620648906687558,1620648906688657
1620648906687748,1620648906688869
1620648906688658,1620648906689906
1620648906688871,1620648906690140
1620648906689908,1620648906691126
1620648906690142,1620648906691333
1620648906691127,1620648906692270
1620648906691334,1620648906692472
1620648906692270,1620648906693409
1620648906692473,1620648906693614
1620648906693410,1620648906694568
1620648906694955,1620648906696122
1620648906696062,1620648906697209
1620648906696124,1620648906697263
1620648906697210,1620648906698344
1620648906697264,1620648906698396
1620648906698345,1620648906699485
1620648906698397,1620648906699541
1620648906699487,1620648906700684
1620648906699543,1620648906700724
1620648906700686,1620648906701786
1620648906700725,1620648906701826
1620648906701786,1620648906702890
1620648906701827,1620648906702932
1620648906702891,1620648906703999
1620648906702932,1620648906704039
1620648906703999,1620648906705148
1620648906704040,1620648906705159
1620648906705160,1620648906706260
1620648906705151,1620648906706278
1620648906706261,1620648906707378
1620648906706279,1620648906707411
1620648906707380,1620648906708486
1620648906707412,1620648906708652
1620648906708487,1620648906709695
1620648906708653,1620648906709784
1620648906709696,1620648906710804
1620648906709784,1620648906710917
1620648906710804,1620648906711909
1620648906710918,1620648906712052
1620648906711910,1620648906713047
1620648906712053,1620648906713289
1620648906713050,1620648906714289
1620648906713290,1620648906714395
1620648906714290,1620648906715424
1620648906714395,1620648906715505
1620648906715506,1620648906716707
1620648906715425,1620648906716731
1620648906716709,1620648906718161
1620648906716738,1620648906718578
1620648906718162,1620648906719740
1620648906718579,1620648906719911
1620648906719741,1620648906720903
1620648906719912,1620648906721051
1620648906720905,1620648906722075
1620648906721053,1620648906722347
1620648906722077,1620648906723538
1620648906722347,1620648906723772
1620648906723539,1620648906724767
1620648906723773,1620648906724802
1620648906724767,1620648906725832
1620648906724802,1620648906725839
1620648906725833,1620648906727064
1620648906725840,1620648906727065
1620648906727066,1620648906728278
1620648906727065,1620648906728312
1620648906728313,1620648906729523
1620648906728279,1620648906729560
1620648906729524,1620648906730819
1620648906729562,1620648906730982
1620648906730820,1620648906732238
1620648906730983,1620648906732430
1620648906732240,1620648906733666
1620648906732434,1620648906734022
1620648906733668,1620648906734727
1620648906734024,1620648906735374
1620648906734728,1620648906735973
1620648906735375,1620648906736636
1620648906735974,1620648906737439
1620648906736637,1620648906737777
1620648906737443,1620648906738485
1620648906737778,1620648906739027
1620648906738486,1620648906739745
1620648906739028,1620648906740479
1620648906739746,1620648906740889
1620648906740480,1620648906741521
1620648906740889,1620648906742162
1620648906741522,1620648906742839
1620648906742163,1620648906743691
1620648906742840,1620648906744055
1620648906743692,1620648906744797
1620648906744056,1620648906745432
1620648906744798,1620648906746129
1620648906745435,1620648906746750
1620648906746130,1620648906747232
1620648906746751,1620648906747905
1620648906747233,1620648906748792
1620648906747906,1620648906749139
1620648906748794,1620648906749899
1620648906749139,1620648906750431
1620648906749900,1620648906751082
1620648906750432,1620648906751575
1620648906751083,1620648906752189
1620648906751576,1620648906752656
1620648906752189,1620648906753263
1620648906752657,1620648906753732
1620648906753263,1620648906754352
1620648906753733,1620648906754825
1620648906754353,1620648906755431
1620648906754826,1620648906755907
1620648906755432,1620648906756583
1620648906756969,1620648906758043
1620648906758044,1620648906759109
1620648906758098,1620648906759167
1620648906759110,1620648906760207
1620648906759168,1620648906760247
1620648906760208,1620648906761245
1620648906760248,1620648906761318
1620648906761245,1620648906762289
1620648906761319,1620648906762400
1620648906762290,1620648906763330
1620648906762401,1620648906763464
1620648906763331,1620648906764369
1620648906763465,1620648906764531
1620648906764370,1620648906765398
1620648906764532,1620648906765584
1620648906765399,1620648906766415
